"ano","estado","municipio","margem_vitoria_mulher","cd_municipio","nome_eleito","partido_eleito","idade_eleito","educacao_eleito","mulher_eleita","total_votantes","total_abstencoes","tx_abstencao","codigo_ibge"
2004,"RN","MAJOR SALES",1,16160,"MARIA ELCE MAFALDO DE PAIVA FERNANDES","PSB",36,"SUPERIOR COMPLETO",TRUE,2524,368,0.145800316957211,2407252
2004,"RN","MARTINS",-0.309846194294729,17477,"HAROLDO RIBEIRO TEIXEIRA","PL",53,"SUPERIOR COMPLETO",FALSE,6230,977,0.156821829855538,2407401
2004,"RN","MESSIAS TARGINO",0.113253012048193,17213,"FRANCISCA SHIRLEY FERREIRA TARGINO","PSB",37,"SUPERIOR INCOMPLETO",TRUE,3183,85,0.0267043669494188,2407609
2004,"RN","MONTE ALEGRE",-0.0125328481908227,17558,"SOLON UBARANA DA SILVA","PTB",73,"MÉDIO COMPLETO",FALSE,45596,7186,0.157601543995087,2407807
2004,"RN","MONTE DAS GAMELEIRAS",-0.088268156424581,17574,"REGINALDO FELIX DE PONTES","PPS",39,"FUNDAMENTAL INCOMPLETO",FALSE,2919,697,0.23878040424803,2407906
2004,"RN","OURO BRANCO",-0.316098707403055,17698,"NILTON MEDEIROS","PTB",43,"MÉDIO COMPLETO",FALSE,34111,3861,0.113189293776201,2408508
2004,"RN","PAU DOS FERROS",-0.0277895930809584,17876,"LEONARDO NUNES REGO","PFL",28,"SUPERIOR COMPLETO",FALSE,16799,1915,0.113994880647658,2409407
2004,"RN","PEDRA GRANDE",0.0238095238095238,17892,"FRANCISCA DE FÁTIMA LIMA DO NASCIMENTO","PFL",44,"FUNDAMENTAL COMPLETO",TRUE,3261,312,0.0956761729530819,2409506
2004,"RN","PEDRO VELHO",-0.278650036683786,17957,"ELIZEU JALMIR DE MACEDO","PSB",53,"MÉDIO COMPLETO",FALSE,11021,2028,0.184012340078033,2409803
2004,"RN","RIACHUELO",-0.25810267329075,18155,"PAULO BERNARDO DE ANDRADE JÚNIOR","PSB",48,"FUNDAMENTAL INCOMPLETO",FALSE,10607,713,0.0672197605354954,2410900
2004,"RN","SANTO ANTONIO",0.016539333389304,18295,"LILIANE RÉGIS RIBEIRO COUTINHO BARBALHO SILVA","PTB",47,"SUPERIOR INCOMPLETO",TRUE,15636,2497,0.159695574315682,2411502
2004,"RN","SAO FERNANDO",-0.462348178137652,18350,"PAULO EMÍDIO DE MEDEIROS","PSB",42,"MÉDIO COMPLETO",FALSE,2693,83,0.0308206461195693,2411809
2004,"RN","SAO JOSE DE MIPIBU",0.102877293402157,18414,"NORMA FERREIRA CALDAS","PFL",40,"SUPERIOR COMPLETO",TRUE,24326,2922,0.120118391844117,2412203
2004,"RN","SAO VICENTE",-0.267395361237003,18570,"JOSIFRAN LINS DE MEDEIROS","PSB",31,"MÉDIO COMPLETO",FALSE,224054,30021,0.133990020262972,2413003
2004,"RN","SERRA DE SAO BENTO",-0.0769637661994182,18635,"FRANCISCO ERASMO DE MORAIS","PMDB",45,"MÉDIO COMPLETO",FALSE,4877,730,0.149682181669059,2413300
2004,"RN","TABOLEIRO GRANDE",0.256309590577678,18732,"MARIA MIRIAM PINHEIRO DE PAIVA","PMDB",40,"MÉDIO COMPLETO",TRUE,1893,42,0.0221870047543582,2413805
2004,"RN","TAIPU",-0.131371417580304,18759,"SEBASTIAO AMBROSIO DE MELO","PPS",58,"FUNDAMENTAL INCOMPLETO",FALSE,7512,433,0.0576411075612354,2413904
2004,"RN","TENENTE ANANIAS",0.167431582525922,18791,"MAIRA SARMENTO DA SILVA","PSB",24,"SUPERIOR COMPLETO",TRUE,7338,1047,0.142681929681112,2414100
2004,"RN","TIBAU",-0.152012504884721,16225,"FRANCISCO NILO NOLASCO","PFL",42,"MÉDIO INCOMPLETO",FALSE,2923,202,0.0691070817653096,2411056
2004,"RN","VARZEA",-0.0130759651307597,18910,"ANTONIO GENIVAL DE CARVALHO","PSB",57,"FUNDAMENTAL INCOMPLETO",FALSE,5505,218,0.0396003633060854,2414704
2004,"RN","VICOSA",1,18970,"MARIA JOSE OLIVEIRA","PSB",32,"SUPERIOR COMPLETO",TRUE,66065,9561,0.144721107999697,2414902
2004,"RO","ALTA FLORESTA DO OESTE",-0.046199480904709,310,"VALDOIR GOMES FERREIRA","PDT",45,"MÉDIO INCOMPLETO",FALSE,17861,3433,0.192206483399586,1100015
2004,"RO","ALTO ALEGRE DOS PARECIS",-0.160106254527892,736,"MARITON BENEDITO DE HOLANDA","PT",36,"SUPERIOR COMPLETO",FALSE,7201,1203,0.167060130537425,1100379
2004,"RO","ARIQUEMES",-0.0624058361747681,78,"CONFUCIO AIRES MOURA","PMDB",56,"SUPERIOR COMPLETO",FALSE,52368,9608,0.183470821875955,1100023
2004,"RO","CACOAL",0.214445762488467,94,"SUELI ALVES ARAGÃO","PMDB",52,"SUPERIOR COMPLETO",TRUE,49956,9667,0.193510289054368,1100049
2004,"RO","COLORADO DO OESTE",0.27188679245283,230,"MIRIAN DONADON CAMPOS","PTB",33,"MÉDIO COMPLETO",TRUE,15328,3668,0.239300626304802,1100064
2004,"RO","CORUMBIARA",-0.276871131119865,655,"SILVINO ALVES BOAVENTURA","PTB",50,"FUNDAMENTAL INCOMPLETO",FALSE,5914,984,0.166384849509638,1100072
2004,"RO","ESPIGAO D OESTE",0.0210221094599493,256,"LUCIA TEREZA RODRIGUES DOS SANTOS","PTB",58,"SUPERIOR COMPLETO",TRUE,19077,3223,0.168946899407664,1100098
2004,"RO","ITAPUA DO OESTE",-0.300147492625369,493,"ROBSON JOSÉ MELO DE OLIVEIRA","PFL",43,"SUPERIOR COMPLETO",FALSE,4502,544,0.120835184362506,1101104
2004,"RO","PRESIDENTE MEDICI",-0.461181659189415,191,"CHARLES SEIZI MODRO","PSDB",33,"SUPERIOR COMPLETO",FALSE,22347,4759,0.212959233901642,1100254
2004,"RO","PRIMAVERA DE RONDONIA",0.073493556252177,728,"ELOISA HELENA BERTOLETTI","PTB",45,"SUPERIOR COMPLETO",TRUE,3585,541,0.150906555090656,1101476
2004,"RO","RIO CRESPO",-0.301955104996379,647,"APARECIDO BELATO DE MORAES","PV",54,"FUNDAMENTAL INCOMPLETO",FALSE,2422,680,0.280759702725021,1100262
2004,"RO","ROLIM DE MOURA",0.28454516839786,299,"MILENI CRISTINA BENETTI MOTA","PTB",40,"SUPERIOR INCOMPLETO",TRUE,32259,6409,0.198673238476084,1100288
2004,"RO","SANTA LUZIA DO OESTE",-0.226779571315163,353,"NELSON JOSE VELHO","PSDB",52,"FUNDAMENTAL INCOMPLETO",FALSE,8092,1663,0.20551161641127,1100296
