"mandato","estado","nm_municipio","domestic_homicides","all_homicides"
2012,"51","PORTO ALEGRE DO NORTE",1,2
2012,"51","PORTO DOS GAUCHOS",1,3
2012,"51","PRIMAVERA DO LESTE",5,12
2012,"51","RIBEIRAO CASCALHEIRA",1,1
2012,"51","RONDONOPOLIS",8,27
2012,"51","ROSARIO OESTE",1,1
2012,"51","SANTA CARMEM",1,1
2012,"51","SANTA RITA DO TRIVELATO",1,1
2012,"51","SAO JOSE DO RIO CLARO",1,3
2012,"51","SINOP",8,22
2012,"51","SORRISO",2,14
2012,"51","TABAPORA",1,1
2012,"51","TANGARA DA SERRA",5,7
2012,"51","TESOURO",1,1
2012,"51","VARZEA GRANDE",13,40
2012,"52","ABADIA DE GOIAS",1,4
2012,"52","AGUAS LINDAS DE GOIAS",2,21
2012,"52","ALEXANIA",2,9
2012,"52","ALTO PARAISO DE GOIAS",1,1
2012,"52","ALVORADA DO NORTE",1,1
2012,"52","ANAPOLIS",12,38
2012,"52","APARECIDA DE GOIANIA",9,73
2012,"52","ARAGARCAS",1,5
2012,"52","BOM JARDIM DE GOIAS",1,1
2012,"52","BOM JESUS DE GOIAS",3,4
2012,"52","BONFINOPOLIS",2,3
2012,"52","BRITANIA",1,1
2012,"52","CACU",1,1
2012,"52","CAIAPONIA",2,3
2012,"52","CALDAS NOVAS",4,11
2012,"52","CAMPO ALEGRE DE GOIAS",1,1
2012,"52","CAMPOS VERDES",1,1
2012,"52","CATALAO",2,12
2012,"52","CHAPADAO DO CEU",2,3
2012,"52","CIDADE OCIDENTAL",6,18
2012,"52","CRISTALINA",2,17
2012,"52","FAZENDA NOVA",1,1
2012,"52","FLORES DE GOIAS",1,2
2012,"52","FORMOSA",5,12
2012,"52","GOIANAPOLIS",1,3
2012,"52","GOIANESIA",1,4
2012,"52","GOIANIA",42,241
2012,"52","GOIANIRA",1,6
2012,"52","GOIATUBA",3,4
2012,"52","HIDROLANDIA",3,7
2012,"52","INACIOLANDIA",1,1
2012,"52","INHUMAS",2,3
2012,"52","IPAMERI",1,6
2012,"52","IPORA",4,5
2012,"52","ITABERAI",1,1
2012,"52","ITAJA",1,1
2012,"52","ITAPACI",1,1
2012,"52","ITUMBIARA",1,5
2012,"52","JARAGUA",2,7
2012,"52","JUSSARA",1,4
2012,"52","LEOPOLDO DE BULHOES",2,3
2012,"52","LUZIANIA",2,29
2012,"52","MATRINCHA",1,1
2012,"52","MINACU",3,4
2012,"52","MINEIROS",1,6
2012,"52","MONTIVIDIU",2,2
2012,"52","MORRINHOS",4,6
2012,"52","MOZARLANDIA",1,1
2012,"52","NEROPOLIS",2,4
2012,"52","NIQUELANDIA",1,1
2012,"52","NOVA CRIXAS",1,1
2012,"52","NOVO GAMA",4,6
2012,"52","PADRE BERNARDO",1,3
2012,"52","PARANAIGUARA",1,1
2012,"52","PEROLANDIA",1,1
2012,"52","PIRACANJUBA",1,6
2012,"52","PIRES DO RIO",2,3
2012,"52","PLANALTINA",4,14
2012,"52","PONTALINA",2,4
2012,"52","PORANGATU",2,5
2012,"52","PORTEIRAO",1,1
2012,"52","POSSE",1,2
2012,"52","QUIRINOPOLIS",2,10
2012,"52","RIO VERDE",3,16
2012,"52","SANTA HELENA DE GOIAS",1,7
2012,"52","SANTA TEREZA DE GOIAS",1,1
2012,"52","SANTA TEREZINHA DE GOIAS",1,1
2012,"52","SAO LUIS DE MONTES BELOS",1,1
2012,"52","SAO LUIZ DO NORTE",1,1
2012,"52","SAO MIGUEL DO ARAGUAIA",2,7
2012,"52","SAO MIGUEL DO PASSA QUATRO",1,1
2012,"52","SAO SIMAO",2,4
2012,"52","SENADOR CANEDO",4,12
2012,"52","TERESINA DE GOIAS",1,1
2012,"52","TEREZOPOLIS DE GOIAS",1,2
2012,"52","TRINDADE",3,8
2012,"52","TURVELANDIA",1,1
2012,"52","URUACU",2,3
2012,"52","VALPARAISO DE GOIAS",1,13
2012,"52","VIANOPOLIS",1,1
2012,"52","VILA BOA",2,2
2012,"53","BRASILIA",46,243
2016,"11","ARIQUEMES",9,14
2016,"11","BURITIS",3,3
2016,"11","CABIXI",1,1
2016,"11","CACOAL",1,8
2016,"11","CEREJEIRAS",3,4
2016,"11","CHUPINGUAIA",2,2
2016,"11","COSTA MARQUES",1,1
2016,"11","JARU",4,6
2016,"11","JIPARANA",5,10
2016,"11","MIRANTE DA SERRA",1,3
2016,"11","MONTE NEGRO",1,3
2016,"11","NOVA BRASILANDIA DOESTE",1,1
2016,"11","NOVA MAMORE",1,4
2016,"11","OURO PRETO DO OESTE",2,4
2016,"11","PIMENTEIRAS DO OESTE",1,1
2016,"11","PORTO VELHO",15,46
2016,"11","RIO CRESPO",1,1
2016,"11","ROLIM DE MOURA",2,5
2016,"11","SANTA LUZIA DOESTE",1,1
2016,"11","SAO MIGUEL DO GUAPORE",1,2
2016,"11","VILHENA",2,12
2016,"12","CRUZEIRO DO SUL",6,10
2016,"12","FEIJO",3,6
2016,"12","PORTO ACRE",1,1
2016,"12","RIO BRANCO",25,67
2016,"12","SENADOR GUIOMARD",2,3
2016,"12","TARAUACA",1,4
2016,"13","APUI",1,4
2016,"13","BARCELOS",1,2
2016,"13","BERURI",2,2
2016,"13","BOCA DO ACRE",2,4
2016,"13","CAREIRO",1,2
2016,"13","COARI",4,12
2016,"13","EIRUNEPE",1,4
2016,"13","ENVIRA",1,2
2016,"13","FONTE BOA",1,2
2016,"13","GUAJARA",1,2
2016,"13","HUMAITA",1,2
2016,"13","ITACOATIARA",2,7
2016,"13","LABREA",1,3
2016,"13","MANAUS",41,233
2016,"13","MAUES",2,3
2016,"13","NOVA OLINDA DO NORTE",1,2
2016,"13","NOVO AIRAO",1,1
2016,"13","PARINTINS",1,5
2016,"13","PRESIDENTE FIGUEIREDO",1,4
2016,"13","TABATINGA",1,6
2016,"13","TEFE",1,4
2016,"14","ALTO ALEGRE",4,11
2016,"14","AMAJARI",1,1
2016,"14","BOA VISTA",9,50
2016,"14","CANTA",1,2
2016,"14","RORAINOPOLIS",2,7
2016,"15","ABAETETUBA",3,10
2016,"15","AFUA",1,1
2016,"15","AGUA AZUL DO NORTE",1,2
2016,"15","ALTAMIRA",14,39
2016,"15","ANANINDEUA",31,112
2016,"15","ANAPU",1,3
2016,"15","BAIAO",2,3
2016,"15","BARCARENA",4,13
2016,"15","BELEM",34,196
2016,"15","BENEVIDES",2,10
2016,"15","BRAGANCA",1,7
2016,"15","BRASIL NOVO",1,4
2016,"15","BREU BRANCO",1,4
2016,"15","BREVES",1,2
2016,"15","BUJARU",2,5
2016,"15","CACHOEIRA DO PIRIA",1,1
2016,"15","CAMETA",4,5
2016,"15","CANAA DOS CARAJAS",1,5
2016,"15","CAPANEMA",2,6
2016,"15","CASTANHAL",2,23
2016,"15","CURUCA",1,1
2016,"15","DOM ELISEU",1,5
2016,"15","ELDORADO DOS CARAJAS",2,3
2016,"15","GOIANESIA DO PARA",1,5
2016,"15","IGARAPEMIRI",1,2
2016,"15","ITAITUBA",3,14
2016,"15","ITUPIRANGA",3,4
2016,"15","JACAREACANGA",1,2
2016,"15","MARABA",10,50
2016,"15","MARAPANIM",1,1
2016,"15","MARITUBA",1,18
2016,"15","MEDICILANDIA",2,4
2016,"15","MOJU",2,9
2016,"15","MONTE ALEGRE",4,4
2016,"15","NOVA ESPERANCA DO PIRIA",2,3
2016,"15","NOVO REPARTIMENTO",7,10
2016,"15","OEIRAS DO PARA",1,1
2016,"15","ORIXIMINA",3,4
2016,"15","OUREM",1,1
2016,"15","PACAJA",1,2
2016,"15","PARAGOMINAS",8,19
2016,"15","PARAUAPEBAS",8,21
2016,"15","PLACAS",4,6
2016,"15","PORTEL",2,2
2016,"15","REDENCAO",5,22
2016,"15","SALINOPOLIS",1,2
2016,"15","SALVATERRA",1,1
2016,"15","SANTA IZABEL DO PARA",1,5
2016,"15","SANTA LUZIA DO PARA",1,1
2016,"15","SANTA MARIA DAS BARREIRAS",3,3
2016,"15","SANTA MARIA DO PARA",2,3
2016,"15","SANTANA DO ARAGUAIA",5,7
2016,"15","SANTAREM",4,12
2016,"15","SANTO ANTONIO DO TAUA",1,2
2016,"15","SAO DOMINGOS DO CAPIM",2,3
2016,"15","SAO GERALDO DO ARAGUAIA",1,4
2016,"15","SOURE",1,1
2016,"15","TAILANDIA",6,11
2016,"15","TERRA ALTA",1,2
2016,"15","TOMEACU",2,6
2016,"15","TUCURUI",3,16
2016,"15","ULIANOPOLIS",3,7
2016,"15","URUARA",1,8
2016,"15","VIGIA",1,4
2016,"15","VITORIA DO XINGU",1,1
2016,"15","XINGUARA",3,6
2016,"16","LARANJAL DO JARI",2,5
2016,"16","MACAPA",6,32
2016,"16","PORTO GRANDE",2,2
2016,"16","PRACUUBA",1,1
2016,"16","SANTANA",1,16
2016,"17","ARAGUACU",1,1
2016,"17","ARAGUAINA",2,13
2016,"17","BERNARDO SAYAO",1,1
2016,"17","BOM JESUS DO TOCANTINS",1,1
2016,"17","CAMPOS LINDOS",1,1
2016,"17","CONCEICAO DO TOCANTINS",1,1
2016,"17","ESPERANTINA",1,1
2016,"17","FORMOSO DO ARAGUAIA",1,2
2016,"17","GOIANORTE",1,2
2016,"17","GOIATINS",3,3
2016,"17","GURUPI",4,22
2016,"17","MIRACEMA DO TOCANTINS",1,2
2016,"17","NOVA OLINDA",1,2
2016,"17","PALMAS",7,26
2016,"17","PEDRO AFONSO",1,3
2016,"17","PEIXE",1,2
2016,"17","PIUM",1,1
2016,"17","PORTO NACIONAL",1,1
2016,"17","PUGMIL",1,1
2016,"17","SANTA ROSA DO TOCANTINS",1,2
2016,"17","SAO MIGUEL DO TOCANTINS",2,2
2016,"17","SILVANOPOLIS",2,2
2016,"17","TAGUATINGA",1,2
2016,"17","XAMBIOA",1,2
2016,"21","ACAILANDIA",3,8
2016,"21","AGUA DOCE DO MARANHAO",1,1
2016,"21","ALTO ALEGRE DO MARANHAO",2,2
2016,"21","AMAPA DO MARANHAO",2,2
2016,"21","ANAPURUS",1,2
2016,"21","BACABAL",3,7
2016,"21","BACABEIRA",1,5
2016,"21","BALSAS",3,8
2016,"21","BARRA DO CORDA",1,3
2016,"21","BEQUIMAO",1,2
2016,"21","BOM JARDIM",2,2
2016,"21","BOM JESUS DAS SELVAS",1,2
2016,"21","BURITI BRAVO",1,2
2016,"21","BURITICUPU",1,7
2016,"21","CANTANHEDE",1,1
2016,"21","CAROLINA",1,2
2016,"21","CAXIAS",1,9
2016,"21","CODO",4,8
2016,"21","COELHO NETO",1,2
2016,"21","COLINAS",1,1
2016,"21","ESTREITO",1,1
2016,"21","FEIRA NOVA DO MARANHAO",1,1
2016,"21","FORMOSA DA SERRA NEGRA",1,2
2016,"21","FORTALEZA DOS NOGUEIRAS",1,1
2016,"21","FORTUNA",2,2
2016,"21","GODOFREDO VIANA",1,2
2016,"21","GOVERNADOR EDISON LOBAO",2,2
2016,"21","GRAJAU",2,6
2016,"21","IMPERATRIZ",10,34
2016,"21","ITINGA DO MARANHAO",2,3
2016,"21","JOAO LISBOA",2,3
2016,"21","LAGO DA PEDRA",2,2
2016,"21","LAGO DOS RODRIGUES",1,1
2016,"21","MARACACUME",1,2
2016,"21","MATA ROMA",2,3
2016,"21","MATINHA",1,2
2016,"21","MIRANDA DO NORTE",2,2
2016,"21","NOVA COLINAS",1,1
2016,"21","NOVA OLINDA DO MARANHAO",1,1
2016,"21","PALMEIRANDIA",1,1
2016,"21","PARNARAMA",2,4
2016,"21","PEDRO DO ROSARIO",1,2
2016,"21","PIO XII",1,3
2016,"21","PRESIDENTE DUTRA",1,3
2016,"21","RIACHAO",1,1
2016,"21","ROSARIO",1,4
2016,"21","SANTA INES",1,12
2016,"21","SANTA LUZIA",1,3
2016,"21","SANTA LUZIA DO PARUA",1,3
2016,"21","SANTA RITA",1,1
2016,"21","SANTO AMARO DO MARANHAO",1,1
2016,"21","SAO FRANCISCO DO BREJAO",3,3
2016,"21","SAO FRANCISCO DO MARANHAO",1,2
2016,"21","SAO JOAO DOS PATOS",1,1
2016,"21","SAO LUIS",15,69
2016,"21","SAO RAIMUNDO DAS MANGABEIRAS",1,1
2016,"21","SENADOR ALEXANDRE COSTA",1,1
2016,"21","SENADOR LA ROCQUE",1,1
2016,"21","TIMBIRAS",1,2
2016,"21","TIMON",3,12
2016,"21","TRIZIDELA DO VALE",3,4
2016,"21","VIANA",1,3
2016,"21","ZE DOCA",1,5
2016,"22","ALVORADA DO GURGUEIA",1,1
2016,"22","BARREIRAS DO PIAUI",1,1
2016,"22","BOM JESUS",1,2
2016,"22","CAJUEIRO DA PRAIA",1,1
2016,"22","CALDEIRAO GRANDE DO PIAUI",1,1
2016,"22","CAMPO MAIOR",2,4
2016,"22","CARACOL",1,1
2016,"22","CASTELO DO PIAUI",1,2
2016,"22","COCAL",1,1
2016,"22","COLONIA DO GURGUEIA",1,1
2016,"22","CORRENTE",1,1
2016,"22","ESPERANTINA",1,4
2016,"22","FLORIANO",1,4
2016,"22","JOAQUIM PIRES",1,1
2016,"22","LUIS CORREIA",1,1
2016,"22","MANOEL EMIDIO",1,1
2016,"22","MONSENHOR HIPOLITO",1,1
2016,"22","NAZARIA",1,1
2016,"22","OEIRAS",1,1
2016,"22","PADRE MARCOS",1,4
2016,"22","PARNAIBA",2,6
2016,"22","PASSAGEM FRANCA DO PIAUI",1,1
2016,"22","PATOS DO PIAUI",1,1
2016,"22","PEDRO II",1,1
2016,"22","PICOS",1,5
2016,"22","PIRACURUCA",1,2
2016,"22","PIRIPIRI",1,6
2016,"22","REDENCAO DO GURGUEIA",1,1
2016,"22","REGENERACAO",1,1
2016,"22","SAO FRANCISCO DE ASSIS DO PIAUI",1,1
2016,"22","SAO JOAO DA CANABRAVA",1,1
2016,"22","SAO JOSE DO DIVINO",1,1
2016,"22","SAO JULIAO",1,2
2016,"22","SAO MIGUEL DO TAPUIO",1,1
2016,"22","SAO RAIMUNDO NONATO",1,2
2016,"22","SIMOES",1,1
2016,"22","TERESINA",13,54
2016,"22","UNIAO",1,2
2016,"22","URUCUI",1,1
2016,"23","ACARAU",1,3
2016,"23","ACOPIARA",4,6
2016,"23","AIUABA",1,1
2016,"23","AQUIRAZ",2,27
2016,"23","BARBALHA",2,5
2016,"23","BARREIRA",1,4
2016,"23","BARROQUINHA",1,2
2016,"23","BELA CRUZ",1,2
2016,"23","BOA VIAGEM",1,2
2016,"23","BREJO SANTO",2,3
2016,"23","CANINDE",1,8
2016,"23","CARIRIACU",1,2
2016,"23","CARIUS",1,3
2016,"23","CASCAVEL",2,5
2016,"23","CATUNDA",1,3
2016,"23","CAUCAIA",16,96
2016,"23","CEDRO",1,2
2016,"23","CRATEUS",3,7
2016,"23","CRATO",3,10
2016,"23","CRUZ",3,4
2016,"23","ERERE",1,2
2016,"23","EUSEBIO",3,7
2016,"23","FORQUILHA",1,2
2016,"23","FORTALEZA",54,434
2016,"23","FORTIM",1,1
2016,"23","FRECHEIRINHA",1,2
2016,"23","GUAIUBA",4,9
2016,"23","GUARACIABA DO NORTE",1,3
2016,"23","IBICUITINGA",1,2
2016,"23","IGUATU",1,7
2016,"23","IPAPORANGA",2,3
2016,"23","IPUEIRAS",3,4
2016,"23","ITAITINGA",1,7
2016,"23","ITAPIPOCA",2,6
2016,"23","ITAPIUNA",1,3
2016,"23","ITAREMA",1,7
2016,"23","JAGUARETAMA",3,5
2016,"23","JAGUARIBARA",1,3
2016,"23","JAGUARIBE",1,3
2016,"23","JAGUARUANA",1,2
2016,"23","JUAZEIRO DO NORTE",3,29
2016,"23","JUCAS",1,2
2016,"23","LAVRAS DA MANGABEIRA",1,4
2016,"23","LIMOEIRO DO NORTE",4,12
2016,"23","MARACANAU",4,44
2016,"23","MARANGUAPE",5,24
2016,"23","MARCO",1,3
2016,"23","MASSAPE",1,5
2016,"23","MAURITI",1,2
2016,"23","MISSAO VELHA",1,2
2016,"23","MORADA NOVA",2,8
2016,"23","MORAUJO",1,1
2016,"23","MULUNGU",1,2
2016,"23","NOVA RUSSAS",1,2
2016,"23","NOVO ORIENTE",2,2
2016,"23","PACAJUS",6,27
2016,"23","PACATUBA",5,12
2016,"23","PACUJA",1,1
2016,"23","PARAMBU",2,4
2016,"23","PEDRA BRANCA",2,6
2016,"23","PORTEIRAS",2,2
2016,"23","QUIXADA",4,19
2016,"23","QUIXERAMOBIM",4,9
2016,"23","QUIXERE",2,5
2016,"23","REDENCAO",1,2
2016,"23","RERIUTABA",1,2
2016,"23","RUSSAS",3,7
2016,"23","SAO BENEDITO",1,4
2016,"23","SAO JOAO DO JAGUARIBE",2,5
2016,"23","SENADOR POMPEU",1,2
2016,"23","SOBRAL",2,41
2016,"23","TABULEIRO DO NORTE",1,3
2016,"23","TAUA",5,7
2016,"23","TIANGUA",3,4
2016,"23","TRAIRI",1,7
2016,"23","VARJOTA",2,7
2016,"24","ACU",1,4
2016,"24","BARAUNA",1,2
2016,"24","CAICO",1,3
2016,"24","CANGUARETAMA",3,4
2016,"24","CEARAMIRIM",9,12
2016,"24","CURRAIS NOVOS",1,1
2016,"24","ENCANTO",1,1
2016,"24","EXTREMOZ",3,6
2016,"24","GOVERNADOR DIXSEPT ROSADO",1,1
2016,"24","GROSSOS",1,2
2016,"24","JAPI",1,1
2016,"24","JOAO CAMARA",3,7
2016,"24","JOAO DIAS",1,1
2016,"24","LUIS GOMES",2,2
2016,"24","MACAIBA",4,9
2016,"24","MAXARANGUAPE",1,2
2016,"24","MESSIAS TARGINO",1,1
2016,"24","MONTE ALEGRE",2,4
2016,"24","MOSSORO",22,68
2016,"24","NATAL",23,90
2016,"24","PARNAMIRIM",4,19
2016,"24","PASSA E FICA",1,1
2016,"24","PAU DOS FERROS",1,5
2016,"24","PEDRO AVELINO",1,1
2016,"24","POCO BRANCO",2,2
2016,"24","SANTA CRUZ",2,3
2016,"24","SANTO ANTONIO",1,2
2016,"24","SAO BENTO DO NORTE",1,1
2016,"24","SAO FERNANDO",1,1
2016,"24","SAO GONCALO DO AMARANTE",2,19
2016,"24","SAO JOSE DE MIPIBU",4,8
2016,"24","SAO JOSE DO CAMPESTRE",1,2
2016,"24","SAO MIGUEL DO GOSTOSO",1,1
2016,"24","SAO PAULO DO POTENGI",1,3
2016,"24","SERRA DE SAO BENTO",1,1
2016,"24","SERRA DO MEL",2,3
2016,"24","SEVERIANO MELO",1,1
2016,"24","TAIPU",1,1
2016,"24","TENENTE LAURENTINO CRUZ",1,1
2016,"24","TOUROS",5,9
2016,"24","TRIUNFO POTIGUAR",1,1
2016,"24","UMARIZAL",1,3
2016,"24","VERA CRUZ",2,4
2016,"25","ALAGOA GRANDE",1,1
2016,"25","ARARA",1,1
2016,"25","ARARUNA",2,3
2016,"25","BAYEUX",1,9
2016,"25","CABEDELO",2,3
2016,"25","CACHOEIRA DOS INDIOS",1,1
2016,"25","CAJAZEIRAS",1,5
2016,"25","CALDAS BRANDAO",1,1
2016,"25","CAMPINA GRANDE",4,36
2016,"25","CONDADO",1,1
2016,"25","CONDE",1,1
2016,"25","CRUZ DO ESPIRITO SANTO",1,5
2016,"25","CUITE",1,2
2016,"25","ESPERANCA",1,1
2016,"25","GADO BRAVO",1,1
2016,"25","GUARABIRA",1,5
2016,"25","INGA",1,1
2016,"25","ITABAIANA",2,4
2016,"25","ITATUBA",1,2
2016,"25","JERICO",1,1
2016,"25","JOAO PESSOA",12,59
2016,"25","JUAREZ TAVORA",1,1
2016,"25","MAMANGUAPE",1,1
2016,"25","MANAIRA",1,1
2016,"25","MONTEIRO",1,2
2016,"25","OURO VELHO",1,1
2016,"25","PATOS",5,10
2016,"25","PEDRAS DE FOGO",1,5
2016,"25","PILAR",1,1
2016,"25","PITIMBU",1,3
2016,"25","PUXINANA",2,2
2016,"25","QUEIMADAS",2,5
2016,"25","REMIGIO",1,1
2016,"25","SANTA RITA",4,15
2016,"25","SAO BENTO",1,5
2016,"25","SAO JOSE DE PIRANHAS",1,3
2016,"25","SAO JOSE DO BONFIM",1,1
2016,"25","SAO VICENTE DO SERIDO",1,1
2016,"25","SAPE",2,2
2016,"25","SOSSEGO",1,1
2016,"25","SOUSA",2,5
2016,"25","TAPEROA",1,1
2016,"25","TEIXEIRA",1,3
2016,"26","ABREU E LIMA",2,8
2016,"26","AFOGADOS DA INGAZEIRA",1,5
2016,"26","AGUA PRETA",1,2
2016,"26","AGUAS BELAS",2,2
2016,"26","ALIANCA",1,3
2016,"26","ALTINHO",1,4
2016,"26","ARARIPINA",2,4
2016,"26","ARCOVERDE",3,5
2016,"26","BARREIROS",1,5
2016,"26","BELO JARDIM",1,10
2016,"26","BODOCO",1,2
2016,"26","BOM JARDIM",2,4
2016,"26","BONITO",1,4
2016,"26","BREJO DA MADRE DE DEUS",2,3
2016,"26","BUENOS AIRES",3,5
2016,"26","CABO DE SANTO AGOSTINHO",6,42
2016,"26","CABROBO",2,3
2016,"26","CAETES",1,1
2016,"26","CAMARAGIBE",1,4
2016,"26","CANHOTINHO",1,1
2016,"26","CAPOEIRAS",1,1
2016,"26","CARUARU",8,30
2016,"26","CATENDE",3,7
2016,"26","CHA DE ALEGRIA",1,1
2016,"26","CORRENTES",1,1
2016,"26","CUPIRA",2,4
2016,"26","CUSTODIA",1,2
2016,"26","DORMENTES",1,2
2016,"26","ESCADA",2,12
2016,"26","FERREIROS",1,1
2016,"26","FLORES",1,1
2016,"26","FLORESTA",1,3
2016,"26","GARANHUNS",4,14
2016,"26","GRAVATA",3,11
2016,"26","IATI",1,2
2016,"26","IBIMIRIM",1,1
2016,"26","IGARASSU",1,7
2016,"26","ILHA DE ITAMARACA",3,8
2016,"26","INGAZEIRA",1,1
2016,"26","IPOJUCA",2,16
2016,"26","ITAPETIM",1,1
2016,"26","ITAQUITINGA",2,3
2016,"26","JABOATAO DOS GUARARAPES",17,61
2016,"26","JATAUBA",1,2
2016,"26","JOAO ALFREDO",2,4
2016,"26","LAGOA DE ITAENGA",1,1
2016,"26","LAGOA DO OURO",1,2
2016,"26","LAJEDO",1,4
2016,"26","LIMOEIRO",2,5
2016,"26","MANARI",1,1
2016,"26","MARAIAL",1,2
2016,"26","MORENO",5,11
2016,"26","NAZARE DA MATA",1,2
2016,"26","OLINDA",6,33
2016,"26","OURICURI",1,2
2016,"26","PALMARES",2,11
2016,"26","PAUDALHO",2,5
2016,"26","PAULISTA",3,27
2016,"26","PEDRA",1,1
2016,"26","PESQUEIRA",4,7
2016,"26","PETROLANDIA",1,1
2016,"26","PETROLINA",3,28
2016,"26","POMBOS",1,2
2016,"26","QUIPAPA",1,1
2016,"26","RECIFE",24,168
2016,"26","RIACHO DAS ALMAS",1,2
2016,"26","RIBEIRAO",5,8
2016,"26","RIO FORMOSO",2,3
2016,"26","SALGUEIRO",2,4
2016,"26","SALOA",1,1
2016,"26","SANTA CRUZ DO CAPIBARIBE",1,7
2016,"26","SAO BENEDITO DO SUL",2,3
2016,"26","SAO BENTO DO UNA",1,4
2016,"26","SAO JOAO",1,2
2016,"26","SAO JOAQUIM DO MONTE",2,4
2016,"26","SAO LOURENCO DA MATA",2,10
2016,"26","SAO VICENTE FERRER",1,1
2016,"26","SERRA TALHADA",5,11
2016,"26","SERTANIA",2,5
2016,"26","SIRINHAEM",2,3
2016,"26","SURUBIM",2,3
2016,"26","TABIRA",1,2
2016,"26","TAMANDARE",1,2
2016,"26","TIMBAUBA",1,10
2016,"26","TRINDADE",2,2
2016,"26","TUPARETAMA",1,1
2016,"26","VERDEJANTE",1,1
2016,"26","VITORIA DE SANTO ANTAO",2,11
2016,"27","ARAPIRACA",10,24
2016,"27","ATALAIA",1,6
2016,"27","BARRA DE SANTO ANTONIO",2,4
2016,"27","BATALHA",1,2
2016,"27","BRANQUINHA",1,1
2016,"27","CAMPO ALEGRE",1,1
2016,"27","COLONIA LEOPOLDINA",1,7
2016,"27","CORURIPE",1,3
2016,"27","DELMIRO GOUVEIA",3,4
2016,"27","FELIZ DESERTO",1,1
2016,"27","FLEXEIRAS",1,2
2016,"27","GIRAU DO PONCIANO",2,3
2016,"27","IGREJA NOVA",3,7
2016,"27","JACARE DOS HOMENS",1,1
2016,"27","JAPARATINGA",2,2
2016,"27","MACEIO",25,112
2016,"27","MAJOR ISIDORO",2,2
2016,"27","MESSIAS",1,2
2016,"27","MURICI",2,2
2016,"27","OLHO DAGUA DAS FLORES",1,1
2016,"27","PALMEIRA DOS INDIOS",1,3
2016,"27","PENEDO",1,2
2016,"27","PILAR",3,9
2016,"27","PORTO CALVO",1,2
2016,"27","RIO LARGO",2,10
2016,"27","SANTANA DO IPANEMA",2,4
2016,"27","SAO LUIS DO QUITUNDE",1,2
2016,"27","SAO MIGUEL DOS CAMPOS",1,6
2016,"27","SAO SEBASTIAO",2,4
2016,"27","SENADOR RUI PALMEIRA",1,3
2016,"27","UNIAO DOS PALMARES",1,3
2016,"27","VICOSA",1,3
2016,"28","ARACAJU",12,43
2016,"28","ARAUA",1,1
2016,"28","BARRA DOS COQUEIROS",1,7
2016,"28","BREJO GRANDE",3,4
2016,"28","CANINDE DE SAO FRANCISCO",1,2
2016,"28","CAPELA",1,3
2016,"28","CARIRA",1,2
2016,"28","CRISTINAPOLIS",3,4
2016,"28","ESTANCIA",2,7
2016,"28","FREI PAULO",1,1
2016,"28","GRACHO CARDOSO",1,2
2016,"28","ILHA DAS FLORES",1,2
2016,"28","INDIAROBA",1,1
2016,"28","ITABAIANA",4,10
2016,"28","ITAPORANGA DAJUDA",2,2
2016,"28","LAGARTO",2,5
2016,"28","LARANJEIRAS",3,4
2016,"28","MOITA BONITA",3,3
2016,"28","NEOPOLIS",1,1
2016,"28","NOSSA SENHORA DA GLORIA",2,3
2016,"28","NOSSA SENHORA DAS DORES",3,4
2016,"28","NOSSA SENHORA DO SOCORRO",4,7
2016,"28","PIRAMBU",3,4
2016,"28","POCO VERDE",1,1
2016,"28","PORTO DA FOLHA",1,2
2016,"28","PROPRIA",1,2
2016,"28","RIACHUELO",1,2
2016,"28","SAO CRISTOVAO",4,11
2016,"28","SIMAO DIAS",1,4
2016,"29","ABARE",1,2
2016,"29","ACAJUTIBA",1,5
2016,"29","AIQUARA",1,1
2016,"29","ALAGOINHAS",5,17
2016,"29","ALCOBACA",2,2
2016,"29","AMARGOSA",1,2
2016,"29","AMELIA RODRIGUES",1,5
2016,"29","AMERICA DOURADA",1,2
2016,"29","ANDORINHA",1,1
2016,"29","APORA",1,3
2016,"29","AURELINO LEAL",2,3
2016,"29","BARRA DA ESTIVA",1,5
2016,"29","BARRA DO CHOCA",1,2
2016,"29","BARREIRAS",3,24
2016,"29","BARRO PRETO",1,2
2016,"29","BELMONTE",2,5
2016,"29","BOM JESUS DA LAPA",3,8
2016,"29","BRUMADO",1,3
2016,"29","BURITIRAMA",1,1
2016,"29","CACHOEIRA",2,6
2016,"29","CAEM",1,3
2016,"29","CAETANOS",1,1
2016,"29","CAETITE",1,1
2016,"29","CAMACAN",1,3
2016,"29","CAMACARI",13,49
2016,"29","CAMPO FORMOSO",1,2
2016,"29","CANAVIEIRAS",2,4
2016,"29","CANDEIAS",1,15
2016,"29","CAPELA DO ALTO ALEGRE",1,2
2016,"29","CAPIM GROSSO",4,6
2016,"29","CARAVELAS",1,1
2016,"29","CASA NOVA",2,3
2016,"29","CASTRO ALVES",1,1
2016,"29","CATU",1,4
2016,"29","CICERO DANTAS",2,2
2016,"29","COARACI",1,3
2016,"29","CONCEICAO DO COITE",8,12
2016,"29","CONCEICAO DO JACUIPE",1,3
2016,"29","CRISTOPOLIS",1,1
2016,"29","CRUZ DAS ALMAS",2,5
2016,"29","DIAS DAVILA",3,13
2016,"29","EUCLIDES DA CUNHA",1,1
2016,"29","EUNAPOLIS",1,9
